target,loss,explainer,threshold,acc_test,n_molecule_scores,n_pairs,archived_acc_test,absolute_difference,source_presence
2HYY-STI,MSE,cam,70,0.5067715195432586,184.0,97.0,0.5384322651985698,0.031660745655311184,both
2HYY-STI,MSE,cam,75,0.49678604224058764,121.0,64.0,0.5441263282172372,0.04734028597664952,both
2HYY-STI,MSE,cam,80,0.4871794871794872,65.0,34.0,0.5648351648351649,0.07765567765567771,both
2HYY-STI,MSE,cam,85,0.48148148148148145,27.0,14.0,0.5555555555555556,0.07407407407407413,both
2HYY-STI,MSE,cam,90,0.5,16.0,8.0,0.59375,0.09375,both
2HYY-STI,MSE,cam,95,0.5,4.0,2.0,0.75,0.25,both
2HYY-STI,MSE,diff,50,0.5625876559763348,575.0,293.0,0.6465575340514761,0.08396987807514134,both
2HYY-STI,MSE,diff,55,0.5618793909379072,383.0,197.0,0.6358571975047934,0.07397780656688624,both
2HYY-STI,MSE,diff,60,0.5573771442711327,273.0,142.0,0.6136872898104314,0.056310145539298695,both
2HYY-STI,MSE,diff,65,0.5568376887997142,237.0,124.0,0.6076776364751051,0.050839947675390906,both
2HYY-STI,MSE,diff,70,0.5649956474684739,184.0,97.0,0.5942564229249012,0.029260775456427357,both
2HYY-STI,MSE,diff,75,0.5946543355634267,121.0,64.0,0.6282303555030826,0.033576019939655866,both
2HYY-STI,MSE,diff,80,0.6011172161172159,65.0,34.0,0.6167948717948719,0.015677655677656,both
2HYY-STI,MSE,diff,85,0.5944444444444444,27.0,14.0,0.487037037037037,0.10740740740740745,both
2HYY-STI,MSE,diff,90,0.625,16.0,8.0,0.4374999999999999,0.1875000000000001,both
2HYY-STI,MSE,diff,95,1.0,4.0,2.0,1.0,0.0,both
2HYY-STI,MSE,gradcam,50,0.4828298278425477,575.0,293.0,0.5298805239270978,0.04705069608455015,both
2HYY-STI,MSE,gradcam,55,0.48846372019079753,383.0,197.0,0.5291517344581391,0.04068801426734159,both
2HYY-STI,MSE,gradcam,60,0.49739644617634254,273.0,142.0,0.5194457461425787,0.022049299966236113,both
2HYY-STI,MSE,gradcam,65,0.5027559758572415,237.0,124.0,0.5185204270647307,0.01576445120748915,both
2HYY-STI,MSE,gradcam,70,0.500440742832047,184.0,97.0,0.5228049124788255,0.022364169646778564,both
2HYY-STI,MSE,gradcam,75,0.5001115046569593,121.0,64.0,0.5243375311557129,0.024226026498753606,both
2HYY-STI,MSE,gradcam,80,0.5163736263736263,65.0,34.0,0.5375641025641026,0.021190476190476315,both
2HYY-STI,MSE,gradcam,85,0.4864197530864197,27.0,14.0,0.5037037037037037,0.01728395061728394,both
2HYY-STI,MSE,gradcam,90,0.48958333333333337,16.0,8.0,0.5625,0.07291666666666663,both
2HYY-STI,MSE,gradcam,95,0.75,4.0,2.0,0.75,0.0,both
2HYY-STI,MSE,gradinput,50,0.5379281789089294,575.0,293.0,0.5360662226378345,0.0018619562710948667,both
2HYY-STI,MSE,gradinput,55,0.5381224266015384,383.0,197.0,0.5277003001776466,0.010422126423891842,both
2HYY-STI,MSE,gradinput,60,0.5285891665254956,273.0,142.0,0.5123805424387197,0.016208624086775925,both
2HYY-STI,MSE,gradinput,65,0.5248582875165153,237.0,124.0,0.5052821885100367,0.01957609900647861,both
2HYY-STI,MSE,gradinput,70,0.5190529126670428,184.0,97.0,0.4858579976786499,0.03319491498839289,both
2HYY-STI,MSE,gradinput,75,0.5458251344614983,121.0,64.0,0.4834481175390266,0.06237701692247166,both
2HYY-STI,MSE,gradinput,80,0.5270329670329669,65.0,34.0,0.4153479853479853,0.11168498168498159,both
2HYY-STI,MSE,gradinput,85,0.5617283950617284,27.0,14.0,0.3395061728395062,0.22222222222222227,both
2HYY-STI,MSE,gradinput,90,0.5729166666666666,16.0,8.0,0.3541666666666666,0.21875000000000006,both
2HYY-STI,MSE,gradinput,95,1.0,4.0,2.0,1.0,0.0,both
2HYY-STI,MSE,ig,50,0.45786267791376145,575.0,293.0,0.5279022273922646,0.0700395494785031,both
2HYY-STI,MSE,ig,55,0.4469895136689797,383.0,197.0,0.5273305335085404,0.08034101983956071,both
2HYY-STI,MSE,ig,60,0.426449939846837,273.0,142.0,0.53034374170444,0.103893801857603,both
2HYY-STI,MSE,ig,65,0.4208410319169809,237.0,124.0,0.529011916353688,0.10817088443670714,both
2HYY-STI,MSE,ig,70,0.4025430939833111,184.0,97.0,0.5285543713532842,0.12601127736997308,both
2HYY-STI,MSE,ig,75,0.41917880099698296,121.0,64.0,0.5368785255148893,0.11769972451790639,both
2HYY-STI,MSE,ig,80,0.41274725274725255,65.0,34.0,0.5428388278388278,0.1300915750915752,both
2HYY-STI,MSE,ig,85,0.43333333333333346,27.0,14.0,0.3962962962962963,0.037037037037037146,both
2HYY-STI,MSE,ig,90,0.46874999999999994,16.0,8.0,0.28125,0.18749999999999994,both
2HYY-STI,MSE,ig,95,0.75,4.0,2.0,0.5,0.25,both
2HYY-STI,MSE,shap,50,0.5258607206496554,575.0,293.0,0.5008085634322005,0.025052157217454907,both
2HYY-STI,MSE,shap,55,0.5201221720650381,383.0,197.0,0.5038505835791195,0.016271588485918587,both
2HYY-STI,MSE,shap,60,0.5202128104843038,273.0,142.0,0.5019787680178761,0.01823404246642768,both
2HYY-STI,MSE,shap,65,0.5186259942589055,237.0,124.0,0.5059722743267049,0.012653719932200658,both
2HYY-STI,MSE,shap,70,0.5113871635610764,184.0,97.0,0.5017308174916874,0.009656346069389032,both
2HYY-STI,MSE,shap,75,0.49135838908566204,121.0,64.0,0.5039518562245836,0.012593467138921566,both
2HYY-STI,MSE,shap,80,0.47293040293040295,65.0,34.0,0.5117765567765566,0.0388461538461537,both
2HYY-STI,MSE,shap,85,0.4271604938271605,27.0,14.0,0.4728395061728395,0.045679012345679004,both
2HYY-STI,MSE,shap,90,0.39583333333333337,16.0,8.0,0.4479166666666667,0.052083333333333315,both
2HYY-STI,MSE,shap,95,0.25,4.0,2.0,0.5,0.25,both
2ICA-2IC,MSE,cam,50,0.5,56.0,28.0,0.5,0.0,both
2ICA-2IC,MSE,cam,55,0.5,56.0,28.0,0.5,0.0,both
2ICA-2IC,MSE,cam,60,0.5,56.0,28.0,0.5,0.0,both
2ICA-2IC,MSE,cam,65,0.5,56.0,28.0,0.5,0.0,both
2ICA-2IC,MSE,cam,70,0.5,52.0,26.0,0.5,0.0,both
2ICA-2IC,MSE,cam,75,0.5,40.0,20.0,0.5,0.0,both
2ICA-2IC,MSE,cam,80,0.5,34.0,17.0,0.5,0.0,both
2ICA-2IC,MSE,cam,85,0.5,12.0,6.0,0.5,0.0,both
2ICA-2IC,MSE,cam,90,0.5,4.0,2.0,0.5,0.0,both
2ICA-2IC,MSE,cam,95,,0.0,0.0,,,both
2ICA-2IC,MSE,diff,50,0.6813234384662955,56.0,28.0,0.770926097711812,0.08960265924551647,both
2ICA-2IC,MSE,diff,55,0.6813234384662955,56.0,28.0,0.770926097711812,0.08960265924551647,both
2ICA-2IC,MSE,diff,60,0.6813234384662955,56.0,28.0,0.770926097711812,0.08960265924551647,both
2ICA-2IC,MSE,diff,65,0.6813234384662955,56.0,28.0,0.770926097711812,0.08960265924551647,both
2ICA-2IC,MSE,diff,70,0.67764319014319,52.0,26.0,0.7693306693306693,0.09168747918747933,both
2ICA-2IC,MSE,diff,75,0.6918452380952381,40.0,20.0,0.812857142857143,0.12101190476190482,both
2ICA-2IC,MSE,diff,80,0.6933473389355743,34.0,17.0,0.8376750700280113,0.14432773109243702,both
2ICA-2IC,MSE,diff,85,0.65,12.0,6.0,0.8208333333333333,0.17083333333333328,both
2ICA-2IC,MSE,diff,90,1.0,4.0,2.0,0.875,0.125,both
2ICA-2IC,MSE,diff,95,,0.0,0.0,,,both
2ICA-2IC,MSE,gradcam,50,0.5404085497835499,56.0,28.0,0.5475713770356627,0.007162827252112813,both
2ICA-2IC,MSE,gradcam,55,0.5404085497835499,56.0,28.0,0.5475713770356627,0.007162827252112813,both
2ICA-2IC,MSE,gradcam,60,0.5404085497835499,56.0,28.0,0.5475713770356627,0.007162827252112813,both
2ICA-2IC,MSE,gradcam,65,0.5404085497835499,56.0,28.0,0.5475713770356627,0.007162827252112813,both
2ICA-2IC,MSE,gradcam,70,0.5379079254079255,52.0,26.0,0.5469572094572095,0.009049284049283957,both
2ICA-2IC,MSE,gradcam,75,0.5129166666666667,40.0,20.0,0.5542261904761905,0.041309523809523796,both
2ICA-2IC,MSE,gradcam,80,0.49313725490196075,34.0,17.0,0.5637955182072829,0.07065826330532216,both
2ICA-2IC,MSE,gradcam,85,0.4527777777777778,12.0,6.0,0.5736111111111112,0.1208333333333334,both
2ICA-2IC,MSE,gradcam,90,0.5833333333333333,4.0,2.0,0.8333333333333333,0.25,both
2ICA-2IC,MSE,gradcam,95,,0.0,0.0,,,both
2ICA-2IC,MSE,gradinput,50,0.6036100803957947,56.0,28.0,0.5594922438672439,0.044117836528550725,both
2ICA-2IC,MSE,gradinput,55,0.6036100803957947,56.0,28.0,0.5594922438672439,0.044117836528550725,both
2ICA-2IC,MSE,gradinput,60,0.6036100803957947,56.0,28.0,0.5594922438672439,0.044117836528550725,both
2ICA-2IC,MSE,gradinput,65,0.6036100803957947,56.0,28.0,0.5594922438672439,0.044117836528550725,both
2ICA-2IC,MSE,gradinput,70,0.6059711122211123,52.0,26.0,0.5531177156177157,0.05285339660339661,both
2ICA-2IC,MSE,gradinput,75,0.6013988095238096,40.0,20.0,0.5554166666666668,0.04598214285714286,both
2ICA-2IC,MSE,gradinput,80,0.5862044817927172,34.0,17.0,0.5504901960784314,0.03571428571428581,both
2ICA-2IC,MSE,gradinput,85,0.5875,12.0,6.0,0.5736111111111112,0.01388888888888884,both
2ICA-2IC,MSE,gradinput,90,0.875,4.0,2.0,0.8333333333333333,0.04166666666666674,both
2ICA-2IC,MSE,gradinput,95,,0.0,0.0,,,both
2ICA-2IC,MSE,ig,50,0.5681612038754896,56.0,28.0,0.4991316223459081,0.06902958152958155,both
2ICA-2IC,MSE,ig,55,0.5681612038754896,56.0,28.0,0.4991316223459081,0.06902958152958155,both
2ICA-2IC,MSE,ig,60,0.5681612038754896,56.0,28.0,0.4991316223459081,0.06902958152958155,both
2ICA-2IC,MSE,ig,65,0.5681612038754896,56.0,28.0,0.4991316223459081,0.06902958152958155,both
2ICA-2IC,MSE,ig,70,0.566727022977023,52.0,26.0,0.4841075591075591,0.08261946386946395,both
2ICA-2IC,MSE,ig,75,0.5440178571428571,40.0,20.0,0.4929761904761904,0.05104166666666671,both
2ICA-2IC,MSE,ig,80,0.5436974789915967,34.0,17.0,0.4868347338935574,0.05686274509803929,both
2ICA-2IC,MSE,ig,85,0.48194444444444445,12.0,6.0,0.5222222222222223,0.0402777777777778,both
2ICA-2IC,MSE,ig,90,0.5833333333333333,4.0,2.0,0.5416666666666666,0.04166666666666663,both
2ICA-2IC,MSE,ig,95,,0.0,0.0,,,both
2ICA-2IC,MSE,shap,50,0.5495754741290456,56.0,28.0,0.482877886002886,0.06669758812615961,both
2ICA-2IC,MSE,shap,55,0.5495754741290456,56.0,28.0,0.482877886002886,0.06669758812615961,both
2ICA-2IC,MSE,shap,60,0.5495754741290456,56.0,28.0,0.482877886002886,0.06669758812615961,both
2ICA-2IC,MSE,shap,65,0.5495754741290456,56.0,28.0,0.482877886002886,0.06669758812615961,both
2ICA-2IC,MSE,shap,70,0.5467116217116218,52.0,26.0,0.4869026806526806,0.05980894105894119,both
2ICA-2IC,MSE,shap,75,0.5067857142857142,40.0,20.0,0.4647916666666666,0.04199404761904757,both
2ICA-2IC,MSE,shap,80,0.5197478991596638,34.0,17.0,0.4578431372549019,0.06190476190476191,both
2ICA-2IC,MSE,shap,85,0.47361111111111115,12.0,6.0,0.436111111111111,0.037500000000000144,both
2ICA-2IC,MSE,shap,90,0.7083333333333333,4.0,2.0,0.3333333333333333,0.37499999999999994,both
2ICA-2IC,MSE,shap,95,,0.0,0.0,,,both
2ITW-STO,MSE,cam,50,0.4936708860759494,79.0,41.0,0.6621420298077036,0.16847114373175426,both
2ITW-STO,MSE,cam,55,0.4936708860759494,79.0,41.0,0.6621420298077036,0.16847114373175426,both
2ITW-STO,MSE,cam,60,0.4936708860759494,79.0,41.0,0.6621420298077036,0.16847114373175426,both
2ITW-STO,MSE,cam,65,0.4925373134328358,67.0,35.0,0.6813492063492064,0.18881189291637057,both
2ITW-STO,MSE,cam,70,0.4925373134328358,67.0,35.0,0.6813492063492064,0.18881189291637057,both
2ITW-STO,MSE,cam,75,0.4925373134328358,67.0,35.0,0.6813492063492064,0.18881189291637057,both
2ITW-STO,MSE,cam,80,0.48936170212765956,47.0,25.0,0.700177304964539,0.21081560283687945,both
2ITW-STO,MSE,cam,85,0.48717948717948717,39.0,21.0,0.738034188034188,0.2508547008547008,both
2ITW-STO,MSE,cam,90,0.48,25.0,14.0,0.7400000000000001,0.2600000000000001,both
2ITW-STO,MSE,cam,95,0.3333333333333333,3.0,2.0,0.6666666666666666,0.3333333333333333,both
2ITW-STO,MSE,diff,50,0.7126582278481013,79.0,41.0,0.5918637497192971,0.12079447812880417,both
2ITW-STO,MSE,diff,55,0.7126582278481013,79.0,41.0,0.5918637497192971,0.12079447812880417,both
2ITW-STO,MSE,diff,60,0.7126582278481013,79.0,41.0,0.5918637497192971,0.12079447812880417,both
2ITW-STO,MSE,diff,65,0.7328358208955225,67.0,35.0,0.6101753139066574,0.1226605069888651,both
2ITW-STO,MSE,diff,70,0.7328358208955225,67.0,35.0,0.6101753139066574,0.1226605069888651,both
2ITW-STO,MSE,diff,75,0.7328358208955225,67.0,35.0,0.6101753139066574,0.1226605069888651,both
2ITW-STO,MSE,diff,80,0.7529888551165146,47.0,25.0,0.605065856129686,0.1479229989868286,both
2ITW-STO,MSE,diff,85,0.7764957264957264,39.0,21.0,0.6311965811965812,0.14529914529914523,both
2ITW-STO,MSE,diff,90,0.76,25.0,14.0,0.68,0.07999999999999996,both
2ITW-STO,MSE,diff,95,1.0,3.0,2.0,0.6666666666666666,0.33333333333333337,both
2ITW-STO,MSE,gradcam,50,0.7300508811119383,79.0,41.0,0.6300969754990605,0.09995390561287776,both
2ITW-STO,MSE,gradcam,55,0.7300508811119383,79.0,41.0,0.6300969754990605,0.09995390561287776,both
2ITW-STO,MSE,gradcam,60,0.7300508811119383,79.0,41.0,0.6300969754990605,0.09995390561287776,both
2ITW-STO,MSE,gradcam,65,0.7334577114427859,67.0,35.0,0.6915600568585644,0.041897654584221566,both
2ITW-STO,MSE,gradcam,70,0.7334577114427859,67.0,35.0,0.6915600568585644,0.041897654584221566,both
2ITW-STO,MSE,gradcam,75,0.7334577114427859,67.0,35.0,0.6915600568585644,0.041897654584221566,both
2ITW-STO,MSE,gradcam,80,0.7176545086119555,47.0,25.0,0.8188196555217833,0.10116514690982781,both
2ITW-STO,MSE,gradcam,85,0.7252136752136753,39.0,21.0,0.8517094017094016,0.12649572649572627,both
2ITW-STO,MSE,gradcam,90,0.7133333333333332,25.0,14.0,0.86,0.14666666666666683,both
2ITW-STO,MSE,gradcam,95,0.6666666666666666,3.0,2.0,1.0,0.33333333333333337,both
2ITW-STO,MSE,gradinput,50,0.6394957983193277,79.0,41.0,0.4667059650864566,0.17278983323287106,both
2ITW-STO,MSE,gradinput,55,0.6394957983193277,79.0,41.0,0.4667059650864566,0.17278983323287106,both
2ITW-STO,MSE,gradinput,60,0.6394957983193277,79.0,41.0,0.4667059650864566,0.17278983323287106,both
2ITW-STO,MSE,gradinput,65,0.6350390902629705,67.0,35.0,0.5096600331674959,0.1253790570954746,both
2ITW-STO,MSE,gradinput,70,0.6350390902629705,67.0,35.0,0.5096600331674959,0.1253790570954746,both
2ITW-STO,MSE,gradinput,75,0.6350390902629705,67.0,35.0,0.5096600331674959,0.1253790570954746,both
2ITW-STO,MSE,gradinput,80,0.6357649442755827,47.0,25.0,0.5704660587639311,0.06529888551165164,both
2ITW-STO,MSE,gradinput,85,0.6132478632478634,39.0,21.0,0.6252136752136752,0.011965811965811812,both
2ITW-STO,MSE,gradinput,90,0.5866666666666667,25.0,14.0,0.68,0.09333333333333338,both
2ITW-STO,MSE,gradinput,95,1.0,3.0,2.0,0.6666666666666666,0.33333333333333337,both
2ITW-STO,MSE,ig,50,0.4844780106135282,79.0,41.0,0.6827048540935361,0.1982268434800079,both
2ITW-STO,MSE,ig,55,0.4844780106135282,79.0,41.0,0.6827048540935361,0.1982268434800079,both
2ITW-STO,MSE,ig,60,0.4844780106135282,79.0,41.0,0.6827048540935361,0.1982268434800079,both
2ITW-STO,MSE,ig,65,0.5085050935797205,67.0,35.0,0.7143745557924662,0.2058694622127457,both
2ITW-STO,MSE,ig,70,0.5085050935797205,67.0,35.0,0.7143745557924662,0.2058694622127457,both
2ITW-STO,MSE,ig,75,0.5085050935797205,67.0,35.0,0.7143745557924662,0.2058694622127457,both
2ITW-STO,MSE,ig,80,0.535663627152989,47.0,25.0,0.8226190476190478,0.2869554204660588,both
2ITW-STO,MSE,ig,85,0.564957264957265,39.0,21.0,0.8068376068376069,0.2418803418803419,both
2ITW-STO,MSE,ig,90,0.6033333333333332,25.0,14.0,0.79,0.18666666666666687,both
2ITW-STO,MSE,ig,95,0.6666666666666666,3.0,2.0,1.0,0.33333333333333337,both
2ITW-STO,MSE,shap,50,0.5440213216088122,79.0,41.0,0.5227939699086386,0.021227351700173647,both
2ITW-STO,MSE,shap,55,0.5440213216088122,79.0,41.0,0.5227939699086386,0.021227351700173647,both
2ITW-STO,MSE,shap,60,0.5440213216088122,79.0,41.0,0.5227939699086386,0.021227351700173647,both
2ITW-STO,MSE,shap,65,0.5565150438284766,67.0,35.0,0.5306443970623077,0.025870646766168903,both
2ITW-STO,MSE,shap,70,0.5565150438284766,67.0,35.0,0.5306443970623077,0.025870646766168903,both
2ITW-STO,MSE,shap,75,0.5565150438284766,67.0,35.0,0.5306443970623077,0.025870646766168903,both
2ITW-STO,MSE,shap,80,0.5674265450861196,47.0,25.0,0.5503292806484296,0.017097264437689996,both
2ITW-STO,MSE,shap,85,0.5888888888888888,39.0,21.0,0.5333333333333333,0.05555555555555547,both
2ITW-STO,MSE,shap,90,0.6466666666666667,25.0,14.0,0.4866666666666666,0.16000000000000014,both
2ITW-STO,MSE,shap,95,0.3333333333333333,3.0,2.0,0.6666666666666666,0.3333333333333333,both
2J5F-DJK,MSE,cam,50,0.5161628650801652,9952.0,5091.0,0.5974863127528276,0.08132344767266242,both
2J5F-DJK,MSE,cam,55,0.5166228496382573,9410.0,4811.0,0.5971666502112848,0.08054380057302746,both
2J5F-DJK,MSE,cam,60,0.5181616241329531,7603.0,3893.0,0.5981608823316066,0.0799992581986535,both
2J5F-DJK,MSE,cam,65,0.5205553929777232,5858.0,3011.0,0.6032065952900728,0.08265120231234957,both
2J5F-DJK,MSE,cam,70,0.5210205781418308,3802.0,1968.0,0.6018409274984765,0.08082034935664573,both
2J5F-DJK,MSE,cam,75,0.5260104646697386,1984.0,1040.0,0.5996459773425492,0.07363551267281065,both
2J5F-DJK,MSE,cam,80,0.5320272572402039,1174.0,623.0,0.6058347529812598,0.07380749574105583,both
2J5F-DJK,MSE,cam,85,0.5223300970873787,515.0,279.0,0.5990291262135923,0.07669902912621362,both
2J5F-DJK,MSE,cam,90,0.5337078651685393,178.0,104.0,0.6123595505617978,0.07865168539325851,both
2J5F-DJK,MSE,cam,95,0.5384615384615384,39.0,28.0,0.717948717948718,0.17948717948717952,both
2J5F-DJK,MSE,diff,50,0.6549005672715023,9952.0,5091.0,0.6498001829550679,0.0051003843164343365,both
2J5F-DJK,MSE,diff,55,0.6554165538676815,9410.0,4811.0,0.6513717918048482,0.004044762062833329,both
2J5F-DJK,MSE,diff,60,0.6553519113035124,7603.0,3893.0,0.6541419710399113,0.0012099402636011058,both
2J5F-DJK,MSE,diff,65,0.6586748022092848,5858.0,3011.0,0.6566690474466191,0.0020057547626656236,both
2J5F-DJK,MSE,diff,70,0.6681063851105913,3802.0,1968.0,0.6694382864490706,0.0013319013384792688,both
2J5F-DJK,MSE,diff,75,0.6725074404761899,1984.0,1040.0,0.6782030049923183,0.005695564516128404,both
2J5F-DJK,MSE,diff,80,0.6814168086314586,1174.0,623.0,0.6849943214082889,0.0035775127768302717,both
2J5F-DJK,MSE,diff,85,0.6613268608414244,515.0,279.0,0.685760517799353,0.02443365695792854,both
2J5F-DJK,MSE,diff,90,0.6151685393258427,178.0,104.0,0.6825842696629213,0.0674157303370786,both
2J5F-DJK,MSE,diff,95,0.5384615384615384,39.0,28.0,0.6923076923076923,0.15384615384615385,both
2J5F-DJK,MSE,gradcam,50,0.5555314022108274,9952.0,5091.0,0.5554336587724799,9.774343834756394e-05,both
2J5F-DJK,MSE,gradcam,55,0.5536483291770222,9410.0,4811.0,0.5564334248818835,0.0027850957048612957,both
2J5F-DJK,MSE,gradcam,60,0.5528433109848333,7603.0,3893.0,0.5561144530860441,0.003271142101210822,both
2J5F-DJK,MSE,gradcam,65,0.5567785411546076,5858.0,3011.0,0.5590074401528803,0.0022288989982727214,both
2J5F-DJK,MSE,gradcam,70,0.5609998497031642,3802.0,1968.0,0.5617325467798903,0.0007326970767260743,both
2J5F-DJK,MSE,gradcam,75,0.5619299635176647,1984.0,1040.0,0.5648185483870969,0.0028885848694322203,both
2J5F-DJK,MSE,gradcam,80,0.5736939239068719,1174.0,623.0,0.5698608745031242,0.0038330494037477347,both
2J5F-DJK,MSE,gradcam,85,0.6050161812297734,515.0,279.0,0.5453074433656959,0.05970873786407749,both
2J5F-DJK,MSE,gradcam,90,0.6657303370786517,178.0,104.0,0.5140449438202247,0.151685393258427,both
2J5F-DJK,MSE,gradcam,95,0.6153846153846154,39.0,28.0,0.5128205128205128,0.10256410256410264,both
2J5F-DJK,MSE,gradinput,50,0.523296308497185,9952.0,5091.0,0.5402438997364509,0.016947591239265924,both
2J5F-DJK,MSE,gradinput,55,0.5226282944827064,9410.0,4811.0,0.540681896330146,0.018053601847439538,both
2J5F-DJK,MSE,gradinput,60,0.5201593969185709,7603.0,3893.0,0.5386201220411414,0.018460725122570465,both
2J5F-DJK,MSE,gradinput,65,0.5206712481592963,5858.0,3011.0,0.5410259560438807,0.020354707884584378,both
2J5F-DJK,MSE,gradinput,70,0.5287323714335823,3802.0,1968.0,0.5417860691532447,0.01305369771966236,both
2J5F-DJK,MSE,gradinput,75,0.5265216973886334,1984.0,1040.0,0.5476394489247312,0.02111775153609774,both
2J5F-DJK,MSE,gradinput,80,0.5381743327654747,1174.0,623.0,0.559043157296991,0.020868824531516283,both
2J5F-DJK,MSE,gradinput,85,0.549676375404531,515.0,279.0,0.5543689320388344,0.0046925566343034575,both
2J5F-DJK,MSE,gradinput,90,0.5646067415730337,178.0,104.0,0.5758426966292135,0.011235955056179803,both
2J5F-DJK,MSE,gradinput,95,0.6153846153846154,39.0,28.0,0.5897435897435898,0.02564102564102566,both
2J5F-DJK,MSE,ig,50,0.5599308411880844,9952.0,5091.0,0.5484129413058179,0.011517899882266591,both
2J5F-DJK,MSE,ig,55,0.5586494397679341,9410.0,4811.0,0.5483504932309405,0.010298946536993592,both
2J5F-DJK,MSE,ig,60,0.5511711632223305,7603.0,3893.0,0.5491404046579633,0.0020307585643671855,both
2J5F-DJK,MSE,ig,65,0.5505499564734805,5858.0,3011.0,0.5537863084338002,0.0032363519603196833,both
2J5F-DJK,MSE,ig,70,0.5571459883269452,3802.0,1968.0,0.5581421223583246,0.0009961340313794365,both
2J5F-DJK,MSE,ig,75,0.5512600806451601,1984.0,1040.0,0.5586741551459289,0.007414074500768808,both
2J5F-DJK,MSE,ig,80,0.5539750141964781,1174.0,623.0,0.5604202157864832,0.006445201590005056,both
2J5F-DJK,MSE,ig,85,0.5373786407766992,515.0,279.0,0.5399676375404531,0.0025889967637539035,both
2J5F-DJK,MSE,ig,90,0.5196629213483146,178.0,104.0,0.5280898876404494,0.008426966292134797,both
2J5F-DJK,MSE,ig,95,0.41025641025641024,39.0,28.0,0.5384615384615384,0.1282051282051282,both
2J5F-DJK,MSE,shap,50,0.5313804997279825,9952.0,5091.0,0.5006160106108983,0.03076448911708418,both
2J5F-DJK,MSE,shap,55,0.5317385280323669,9410.0,4811.0,0.5006590245272493,0.031079503505117567,both
2J5F-DJK,MSE,shap,60,0.5306517809575815,7603.0,3893.0,0.4990588594330542,0.03159292152452725,both
2J5F-DJK,MSE,shap,65,0.5311313890009693,5858.0,3011.0,0.4991308305707417,0.032000558430227644,both
2J5F-DJK,MSE,shap,70,0.5332927323129852,3802.0,1968.0,0.5007151624458306,0.032577569867154654,both
2J5F-DJK,MSE,shap,75,0.5371975806451613,1984.0,1040.0,0.4982394873271893,0.03895809331797201,both
2J5F-DJK,MSE,shap,80,0.5342844974446338,1174.0,623.0,0.4924900624645085,0.041794434980125306,both
2J5F-DJK,MSE,shap,85,0.5488673139158575,515.0,279.0,0.4993527508090614,0.04951456310679614,both
2J5F-DJK,MSE,shap,90,0.5308988764044944,178.0,104.0,0.5112359550561798,0.0196629213483146,both
2J5F-DJK,MSE,shap,95,0.5384615384615384,39.0,28.0,0.5897435897435898,0.05128205128205132,both
2J6M-AEE,MSE,cam,50,0.36363636363636365,22.0,14.0,0.6257575757575758,0.2621212121212122,both
2J6M-AEE,MSE,cam,55,0.36363636363636365,22.0,14.0,0.6257575757575758,0.2621212121212122,both
2J6M-AEE,MSE,cam,60,0.36363636363636365,22.0,14.0,0.6257575757575758,0.2621212121212122,both
2J6M-AEE,MSE,cam,65,0.36363636363636365,22.0,14.0,0.6257575757575758,0.2621212121212122,both
