target,loss,explainer,threshold,acc_test,n_molecule_scores,n_pairs
3QAQ-QAQ,MSE,shap,60,0.6162758537758539,36,19
3QAQ-QAQ,MSE,shap,65,0.6565476190476189,20,11
3QAQ-QAQ,MSE,shap,70,0.7529761904761904,12,7
3QAQ-QAQ,MSE,shap,75,0.775,10,6
3QAQ-QAQ,MSE,shap,80,0.775,10,6
3QAQ-QAQ,MSE,shap,85,0.775,10,6
3QAQ-QAQ,MSE,shap,90,0.75,4,3
3QAQ-QAQ,MSE,shap,95,0.6666666666666666,3,2
3R43-ID8,MSE,cam,50,0.5,156,79
3R43-ID8,MSE,cam,55,0.5,156,79
3R43-ID8,MSE,cam,60,0.5,156,79
3R43-ID8,MSE,cam,65,0.5,154,78
3R43-ID8,MSE,cam,70,0.5,118,60
3R43-ID8,MSE,cam,75,0.5,82,42
3R43-ID8,MSE,cam,80,0.5,48,24
3R43-ID8,MSE,cam,85,0.5,14,7
3R43-ID8,MSE,cam,90,0.5,2,1
3R43-ID8,MSE,cam,95,,0,0
3R43-ID8,MSE,diff,50,0.6001042938542935,156,79
3R43-ID8,MSE,diff,55,0.6001042938542935,156,79
3R43-ID8,MSE,diff,60,0.6001042938542935,156,79
3R43-ID8,MSE,diff,65,0.599420222634508,154,78
3R43-ID8,MSE,diff,70,0.5908595641646486,118,60
3R43-ID8,MSE,diff,75,0.6091463414634146,82,42
3R43-ID8,MSE,diff,80,0.6249999999999999,48,24
3R43-ID8,MSE,diff,85,0.6428571428571429,14,7
3R43-ID8,MSE,diff,90,1.0,2,1
3R43-ID8,MSE,diff,95,,0,0
3R43-ID8,MSE,gradcam,50,0.5102640415140413,156,79
3R43-ID8,MSE,gradcam,55,0.5102640415140413,156,79
3R43-ID8,MSE,gradcam,60,0.5102640415140413,156,79
3R43-ID8,MSE,gradcam,65,0.5087739641311068,154,78
3R43-ID8,MSE,gradcam,70,0.4884987893462468,118,60
3R43-ID8,MSE,gradcam,75,0.4841463414634147,82,42
3R43-ID8,MSE,gradcam,80,0.48784722222222227,48,24
3R43-ID8,MSE,gradcam,85,0.4523809523809524,14,7
3R43-ID8,MSE,gradcam,90,0.0,2,1
3R43-ID8,MSE,gradcam,95,,0,0
3R43-ID8,MSE,gradinput,50,0.6376373626373625,156,79
3R43-ID8,MSE,gradinput,55,0.6376373626373625,156,79
3R43-ID8,MSE,gradinput,60,0.6376373626373625,156,79
3R43-ID8,MSE,gradinput,65,0.6378014842300554,154,78
3R43-ID8,MSE,gradinput,70,0.6224374495560935,118,60
3R43-ID8,MSE,gradinput,75,0.585162601626016,82,42
3R43-ID8,MSE,gradinput,80,0.5572916666666667,48,24
3R43-ID8,MSE,gradinput,85,0.511904761904762,14,7
3R43-ID8,MSE,gradinput,90,0.0,2,1
3R43-ID8,MSE,gradinput,95,,0,0
3R43-ID8,MSE,ig,50,0.6512159137159138,156,79
3R43-ID8,MSE,ig,55,0.6512159137159138,156,79
3R43-ID8,MSE,ig,60,0.6512159137159138,156,79
3R43-ID8,MSE,ig,65,0.6502937538651825,154,78
3R43-ID8,MSE,ig,70,0.6204802259887005,118,60
3R43-ID8,MSE,ig,75,0.6093495934959351,82,42
3R43-ID8,MSE,ig,80,0.6059027777777778,48,24
3R43-ID8,MSE,ig,85,0.6428571428571429,14,7
3R43-ID8,MSE,ig,90,0.5,2,1
3R43-ID8,MSE,ig,95,,0,0
3R43-ID8,MSE,shap,50,0.5409773097273097,156,79
3R43-ID8,MSE,shap,55,0.5409773097273097,156,79
3R43-ID8,MSE,shap,60,0.5409773097273097,156,79
3R43-ID8,MSE,shap,65,0.5411487322201608,154,78
3R43-ID8,MSE,shap,70,0.5314568200161421,118,60
3R43-ID8,MSE,shap,75,0.5327235772357722,82,42
3R43-ID8,MSE,shap,80,0.517361111111111,48,24
3R43-ID8,MSE,shap,85,0.6309523809523808,14,7
3R43-ID8,MSE,shap,90,1.0,2,1
3R43-ID8,MSE,shap,95,,0,0
3RO4-LJ9,MSE,cam,50,0.5,54,28
3RO4-LJ9,MSE,cam,55,0.5,52,27
3RO4-LJ9,MSE,cam,60,0.5,48,25
3RO4-LJ9,MSE,cam,65,0.5,38,20
3RO4-LJ9,MSE,cam,70,0.5,34,18
3RO4-LJ9,MSE,cam,75,0.5,28,15
3RO4-LJ9,MSE,cam,80,0.5,18,10
3RO4-LJ9,MSE,cam,85,0.5,14,8
3RO4-LJ9,MSE,cam,90,0.4444444444444444,9,5
3RO4-LJ9,MSE,cam,95,,0,0
3RO4-LJ9,MSE,diff,50,0.6177366357921913,54,28
3RO4-LJ9,MSE,diff,55,0.619306388056388,52,27
3RO4-LJ9,MSE,diff,60,0.629248587061087,48,25
3RO4-LJ9,MSE,diff,65,0.560390559732665,38,20
3RO4-LJ9,MSE,diff,70,0.5600140056022409,34,18
3RO4-LJ9,MSE,diff,75,0.5464285714285715,28,15
3RO4-LJ9,MSE,diff,80,0.6000000000000001,18,10
3RO4-LJ9,MSE,diff,85,0.6428571428571429,14,8
3RO4-LJ9,MSE,diff,90,0.7777777777777778,9,5
3RO4-LJ9,MSE,diff,95,,0,0
3RO4-LJ9,MSE,gradcam,50,0.592499270277048,54,28
3RO4-LJ9,MSE,gradcam,55,0.5945776445776445,52,27
3RO4-LJ9,MSE,gradcam,60,0.5940265752765752,48,25
3RO4-LJ9,MSE,gradcam,65,0.5173663324979114,38,20
3RO4-LJ9,MSE,gradcam,70,0.5154761904761905,34,18
3RO4-LJ9,MSE,gradcam,75,0.5054421768707483,28,15
3RO4-LJ9,MSE,gradcam,80,0.5111111111111111,18,10
3RO4-LJ9,MSE,gradcam,85,0.5714285714285714,14,8
3RO4-LJ9,MSE,gradcam,90,0.7222222222222222,9,5
3RO4-LJ9,MSE,gradcam,95,,0,0
3RO4-LJ9,MSE,gradinput,50,0.5436530033752256,54,28
3RO4-LJ9,MSE,gradinput,55,0.5438526751026751,52,27
3RO4-LJ9,MSE,gradinput,60,0.5549475408850408,48,25
3RO4-LJ9,MSE,gradinput,65,0.47468671679197993,38,20
3RO4-LJ9,MSE,gradinput,70,0.47471988795518216,34,18
3RO4-LJ9,MSE,gradinput,75,0.4602040816326531,28,15
3RO4-LJ9,MSE,gradinput,80,0.5333333333333334,18,10
3RO4-LJ9,MSE,gradinput,85,0.5714285714285714,14,8
3RO4-LJ9,MSE,gradinput,90,0.7777777777777778,9,5
3RO4-LJ9,MSE,gradinput,95,,0,0
3RO4-LJ9,MSE,ig,50,0.7046921185810073,54,28
3RO4-LJ9,MSE,ig,55,0.7051684426684427,52,27
3RO4-LJ9,MSE,ig,60,0.7192896224146225,48,25
3RO4-LJ9,MSE,ig,65,0.6967209690893901,38,20
3RO4-LJ9,MSE,ig,70,0.6847338935574229,34,18
3RO4-LJ9,MSE,ig,75,0.6554421768707483,28,15
3RO4-LJ9,MSE,ig,80,0.7074074074074074,18,10
3RO4-LJ9,MSE,ig,85,0.6666666666666666,14,8
3RO4-LJ9,MSE,ig,90,0.7222222222222222,9,5
3RO4-LJ9,MSE,ig,95,,0,0
3RO4-LJ9,MSE,shap,50,0.4995797926353482,54,28
3RO4-LJ9,MSE,shap,55,0.4995636308136308,52,27
3RO4-LJ9,MSE,shap,60,0.4963030603655603,48,25
3RO4-LJ9,MSE,shap,65,0.47458228905597327,38,20
3RO4-LJ9,MSE,shap,70,0.4678221288515406,34,18
3RO4-LJ9,MSE,shap,75,0.4537414965986395,28,15
3RO4-LJ9,MSE,shap,80,0.46111111111111114,18,10
3RO4-LJ9,MSE,shap,85,0.42857142857142855,14,8
3RO4-LJ9,MSE,shap,90,0.2777777777777778,9,5
3RO4-LJ9,MSE,shap,95,,0,0
3RUK-AER,MSE,cam,50,0.47058823529411764,68,37
3RUK-AER,MSE,cam,55,0.47058823529411764,68,37
3RUK-AER,MSE,cam,60,0.47058823529411764,68,37
3RUK-AER,MSE,cam,65,0.47058823529411764,68,37
3RUK-AER,MSE,cam,70,0.47058823529411764,68,37
3RUK-AER,MSE,cam,75,0.47058823529411764,68,37
3RUK-AER,MSE,cam,80,0.47058823529411764,68,37
3RUK-AER,MSE,cam,85,0.46153846153846156,65,35
3RUK-AER,MSE,cam,90,0.4642857142857143,28,15
3RUK-AER,MSE,cam,95,0.5,10,5
3RUK-AER,MSE,diff,50,0.5936274509803922,68,37
3RUK-AER,MSE,diff,55,0.5936274509803922,68,37
3RUK-AER,MSE,diff,60,0.5936274509803922,68,37
3RUK-AER,MSE,diff,65,0.5936274509803922,68,37
3RUK-AER,MSE,diff,70,0.5936274509803922,68,37
3RUK-AER,MSE,diff,75,0.5936274509803922,68,37
3RUK-AER,MSE,diff,80,0.5936274509803922,68,37
3RUK-AER,MSE,diff,85,0.5871794871794871,65,35
3RUK-AER,MSE,diff,90,0.5714285714285714,28,15
3RUK-AER,MSE,diff,95,0.5,10,5
3RUK-AER,MSE,gradcam,50,0.5502450980392157,68,37
3RUK-AER,MSE,gradcam,55,0.5502450980392157,68,37
3RUK-AER,MSE,gradcam,60,0.5502450980392157,68,37
3RUK-AER,MSE,gradcam,65,0.5502450980392157,68,37
3RUK-AER,MSE,gradcam,70,0.5502450980392157,68,37
3RUK-AER,MSE,gradcam,75,0.5502450980392157,68,37
3RUK-AER,MSE,gradcam,80,0.5502450980392157,68,37
3RUK-AER,MSE,gradcam,85,0.5371794871794873,65,35
3RUK-AER,MSE,gradcam,90,0.5357142857142857,28,15
3RUK-AER,MSE,gradcam,95,0.5,10,5
3RUK-AER,MSE,gradinput,50,0.48210784313725485,68,37
3RUK-AER,MSE,gradinput,55,0.48210784313725485,68,37
3RUK-AER,MSE,gradinput,60,0.48210784313725485,68,37
3RUK-AER,MSE,gradinput,65,0.48210784313725485,68,37
3RUK-AER,MSE,gradinput,70,0.48210784313725485,68,37
3RUK-AER,MSE,gradinput,75,0.48210784313725485,68,37
3RUK-AER,MSE,gradinput,80,0.48210784313725485,68,37
3RUK-AER,MSE,gradinput,85,0.47051282051282056,65,35
3RUK-AER,MSE,gradinput,90,0.5892857142857143,28,15
3RUK-AER,MSE,gradinput,95,0.5,10,5
3RUK-AER,MSE,ig,50,0.7220588235294118,68,37
3RUK-AER,MSE,ig,55,0.7220588235294118,68,37
3RUK-AER,MSE,ig,60,0.7220588235294118,68,37
3RUK-AER,MSE,ig,65,0.7220588235294118,68,37
3RUK-AER,MSE,ig,70,0.7220588235294118,68,37
3RUK-AER,MSE,ig,75,0.7220588235294118,68,37
3RUK-AER,MSE,ig,80,0.7220588235294118,68,37
3RUK-AER,MSE,ig,85,0.7230769230769232,65,35
3RUK-AER,MSE,ig,90,0.8035714285714286,28,15
3RUK-AER,MSE,ig,95,0.8,10,5
3RUK-AER,MSE,shap,50,0.48308823529411754,68,37
3RUK-AER,MSE,shap,55,0.48308823529411754,68,37
3RUK-AER,MSE,shap,60,0.48308823529411754,68,37
3RUK-AER,MSE,shap,65,0.48308823529411754,68,37
3RUK-AER,MSE,shap,70,0.48308823529411754,68,37
3RUK-AER,MSE,shap,75,0.48308823529411754,68,37
3RUK-AER,MSE,shap,80,0.48308823529411754,68,37
3RUK-AER,MSE,shap,85,0.48846153846153845,65,35
3RUK-AER,MSE,shap,90,0.5357142857142857,28,15
3RUK-AER,MSE,shap,95,0.6,10,5
3S7S-EXM,MSE,cam,50,0.5659851301115243,269,179
3S7S-EXM,MSE,cam,55,0.5659851301115243,269,179
3S7S-EXM,MSE,cam,60,0.5659851301115243,269,179
3S7S-EXM,MSE,cam,65,0.5659851301115243,269,179
3S7S-EXM,MSE,cam,70,0.5659851301115243,269,179
3S7S-EXM,MSE,cam,75,0.5578431372549021,255,169
3S7S-EXM,MSE,cam,80,0.5616591928251121,223,146
3S7S-EXM,MSE,cam,85,0.5477707006369426,157,102
3S7S-EXM,MSE,cam,90,0.5198019801980198,101,65
3S7S-EXM,MSE,cam,95,0.6875,16,13
3S7S-EXM,MSE,diff,50,0.738967073818375,269,179
3S7S-EXM,MSE,diff,55,0.738967073818375,269,179
3S7S-EXM,MSE,diff,60,0.738967073818375,269,179
3S7S-EXM,MSE,diff,65,0.738967073818375,269,179
3S7S-EXM,MSE,diff,70,0.738967073818375,269,179
3S7S-EXM,MSE,diff,75,0.7511764705882353,255,169
3S7S-EXM,MSE,diff,80,0.7664424514200299,223,146
3S7S-EXM,MSE,diff,85,0.7876857749469215,157,102
3S7S-EXM,MSE,diff,90,0.806930693069307,101,65
3S7S-EXM,MSE,diff,95,0.8125,16,13
3S7S-EXM,MSE,gradcam,50,0.6746149761019646,269,179
3S7S-EXM,MSE,gradcam,55,0.6746149761019646,269,179
3S7S-EXM,MSE,gradcam,60,0.6746149761019646,269,179
3S7S-EXM,MSE,gradcam,65,0.6746149761019646,269,179
3S7S-EXM,MSE,gradcam,70,0.6746149761019646,269,179
3S7S-EXM,MSE,gradcam,75,0.6799999999999997,255,169
3S7S-EXM,MSE,gradcam,80,0.7032884902840058,223,146
3S7S-EXM,MSE,gradcam,85,0.7112526539278133,157,102
3S7S-EXM,MSE,gradcam,90,0.7178217821782178,101,65
3S7S-EXM,MSE,gradcam,95,0.875,16,13
3S7S-EXM,MSE,gradinput,50,0.7261108160736416,269,179
3S7S-EXM,MSE,gradinput,55,0.7261108160736416,269,179
3S7S-EXM,MSE,gradinput,60,0.7261108160736416,269,179
3S7S-EXM,MSE,gradinput,65,0.7261108160736416,269,179
3S7S-EXM,MSE,gradinput,70,0.7261108160736416,269,179
3S7S-EXM,MSE,gradinput,75,0.7283006535947715,255,169
3S7S-EXM,MSE,gradinput,80,0.7470104633781764,223,146
3S7S-EXM,MSE,gradinput,85,0.7250530785562634,157,102
3S7S-EXM,MSE,gradinput,90,0.7029702970297029,101,65
3S7S-EXM,MSE,gradinput,95,0.5,16,13
3S7S-EXM,MSE,ig,50,0.5765002655337226,269,179
3S7S-EXM,MSE,ig,55,0.5765002655337226,269,179
3S7S-EXM,MSE,ig,60,0.5765002655337226,269,179
3S7S-EXM,MSE,ig,65,0.5765002655337226,269,179
3S7S-EXM,MSE,ig,70,0.5765002655337226,269,179
3S7S-EXM,MSE,ig,75,0.5819607843137253,255,169
3S7S-EXM,MSE,ig,80,0.5837070254110612,223,146
3S7S-EXM,MSE,ig,85,0.6104033970276008,157,102
3S7S-EXM,MSE,ig,90,0.6386138613861386,101,65
3S7S-EXM,MSE,ig,95,0.8125,16,13
3S7S-EXM,MSE,shap,50,0.5685519560984246,269,179
3S7S-EXM,MSE,shap,55,0.5685519560984246,269,179
3S7S-EXM,MSE,shap,60,0.5685519560984246,269,179
3S7S-EXM,MSE,shap,65,0.5685519560984246,269,179
3S7S-EXM,MSE,shap,70,0.5685519560984246,269,179
3S7S-EXM,MSE,shap,75,0.5679738562091504,255,169
3S7S-EXM,MSE,shap,80,0.5687593423019434,223,146
3S7S-EXM,MSE,shap,85,0.5743099787685777,157,102
3S7S-EXM,MSE,shap,90,0.5693069306930693,101,65
3S7S-EXM,MSE,shap,95,0.5625,16,13
3SHY-5FO,MSE,cam,50,0.5132177397287289,1638,829
3SHY-5FO,MSE,cam,55,0.5132177397287289,1638,829
3SHY-5FO,MSE,cam,60,0.5133811234089357,1618,819
3SHY-5FO,MSE,cam,65,0.513485811443979,1506,763
3SHY-5FO,MSE,cam,70,0.5137583451065126,1146,583
3SHY-5FO,MSE,cam,75,0.5146691570078666,682,351
3SHY-5FO,MSE,cam,80,0.5212559343979283,331,175
3SHY-5FO,MSE,cam,85,0.5339195979899497,199,109
3SHY-5FO,MSE,cam,90,0.5617977528089888,89,53
3SHY-5FO,MSE,cam,95,0.7142857142857143,14,13
3SHY-5FO,MSE,diff,50,0.6242174003548585,1638,829
3SHY-5FO,MSE,diff,55,0.6242174003548585,1638,829
3SHY-5FO,MSE,diff,60,0.6241556115301835,1618,819
3SHY-5FO,MSE,diff,65,0.6217796885127553,1506,763
3SHY-5FO,MSE,diff,70,0.6145500030316781,1146,583
3SHY-5FO,MSE,diff,75,0.6215529826966789,682,351
3SHY-5FO,MSE,diff,80,0.6218637606099843,331,175
3SHY-5FO,MSE,diff,85,0.6273031825795643,199,109
3SHY-5FO,MSE,diff,90,0.6329588014981273,89,53
3SHY-5FO,MSE,diff,95,0.7857142857142857,14,13
3SHY-5FO,MSE,gradcam,50,0.45437909614655314,1638,829
3SHY-5FO,MSE,gradcam,55,0.45437909614655314,1638,829
3SHY-5FO,MSE,gradcam,60,0.4547566667499601,1618,819
3SHY-5FO,MSE,gradcam,65,0.46001129975233646,1506,763
3SHY-5FO,MSE,gradcam,70,0.46540477895189875,1146,583
3SHY-5FO,MSE,gradcam,75,0.4774455383326346,682,351
3SHY-5FO,MSE,gradcam,80,0.49593583657027773,331,175
3SHY-5FO,MSE,gradcam,85,0.504857621440536,199,109
3SHY-5FO,MSE,gradcam,90,0.4868913857677903,89,53
3SHY-5FO,MSE,gradcam,95,0.6428571428571429,14,13
3SHY-5FO,MSE,gradinput,50,0.501889241045603,1638,829
3SHY-5FO,MSE,gradinput,55,0.501889241045603,1638,829
3SHY-5FO,MSE,gradinput,60,0.5008769027433145,1618,819
3SHY-5FO,MSE,gradinput,65,0.49732034602552555,1506,763
3SHY-5FO,MSE,gradinput,70,0.49441185147991495,1146,583
3SHY-5FO,MSE,gradinput,75,0.49663856833944786,682,351
3SHY-5FO,MSE,gradinput,80,0.5276183282980865,331,175
3SHY-5FO,MSE,gradinput,85,0.5782244556113902,199,109
3SHY-5FO,MSE,gradinput,90,0.6217228464419478,89,53
3SHY-5FO,MSE,gradinput,95,0.6428571428571429,14,13
3SHY-5FO,MSE,ig,50,0.6234188064095135,1638,829
3SHY-5FO,MSE,ig,55,0.6234188064095135,1638,829
3SHY-5FO,MSE,ig,60,0.6232037351852129,1618,819
3SHY-5FO,MSE,ig,65,0.6227828391175015,1506,763
3SHY-5FO,MSE,ig,70,0.6273873450575039,1146,583
3SHY-5FO,MSE,ig,75,0.6284466999276395,682,351
3SHY-5FO,MSE,ig,80,0.6166091209897855,331,175
3SHY-5FO,MSE,ig,85,0.6160804020100502,199,109
3SHY-5FO,MSE,ig,90,0.6460674157303372,89,53
3SHY-5FO,MSE,ig,95,0.7857142857142857,14,13
3SHY-5FO,MSE,shap,50,0.5335654436688971,1638,829
3SHY-5FO,MSE,shap,55,0.5335654436688971,1638,829
3SHY-5FO,MSE,shap,60,0.5333762972487242,1618,819
3SHY-5FO,MSE,shap,65,0.5348598336148132,1506,763
3SHY-5FO,MSE,shap,70,0.5372780385214935,1146,583
3SHY-5FO,MSE,shap,75,0.5469036828274367,682,351
3SHY-5FO,MSE,shap,80,0.552398935404978,331,175
3SHY-5FO,MSE,shap,85,0.5422948073701843,199,109
3SHY-5FO,MSE,shap,90,0.6029962546816479,89,53
3SHY-5FO,MSE,shap,95,0.7142857142857143,14,13
3SWZ-TOK,MSE,cam,50,0.43478260869565216,23,13
3SWZ-TOK,MSE,cam,55,0.43478260869565216,23,13
3SWZ-TOK,MSE,cam,60,0.43478260869565216,23,13
3SWZ-TOK,MSE,cam,65,0.43478260869565216,23,13
3SWZ-TOK,MSE,cam,70,0.5,20,10
3SWZ-TOK,MSE,cam,75,0.5,20,10
3SWZ-TOK,MSE,cam,80,0.5,12,6
3SWZ-TOK,MSE,cam,85,0.5,6,3
3SWZ-TOK,MSE,cam,90,0.5,4,2
3SWZ-TOK,MSE,cam,95,,0,0
3SWZ-TOK,MSE,diff,50,0.6044137022397892,23,13
3SWZ-TOK,MSE,diff,55,0.6044137022397892,23,13
3SWZ-TOK,MSE,diff,60,0.6044137022397892,23,13
3SWZ-TOK,MSE,diff,65,0.6044137022397892,23,13
3SWZ-TOK,MSE,diff,70,0.5791666666666666,20,10
3SWZ-TOK,MSE,diff,75,0.5791666666666666,20,10
3SWZ-TOK,MSE,diff,80,0.625,12,6
3SWZ-TOK,MSE,diff,85,0.5833333333333334,6,3
3SWZ-TOK,MSE,diff,90,0.5,4,2
3SWZ-TOK,MSE,diff,95,,0,0
3SWZ-TOK,MSE,gradcam,50,0.43888888888888894,23,13
3SWZ-TOK,MSE,gradcam,55,0.43888888888888894,23,13
3SWZ-TOK,MSE,gradcam,60,0.43888888888888894,23,13
3SWZ-TOK,MSE,gradcam,65,0.43888888888888894,23,13
3SWZ-TOK,MSE,gradcam,70,0.5005555555555555,20,10
3SWZ-TOK,MSE,gradcam,75,0.5005555555555555,20,10
3SWZ-TOK,MSE,gradcam,80,0.4777777777777778,12,6
3SWZ-TOK,MSE,gradcam,85,0.38888888888888884,6,3
3SWZ-TOK,MSE,gradcam,90,0.25,4,2
3SWZ-TOK,MSE,gradcam,95,,0,0
3SWZ-TOK,MSE,gradinput,50,0.3405138339920949,23,13
3SWZ-TOK,MSE,gradinput,55,0.3405138339920949,23,13
3SWZ-TOK,MSE,gradinput,60,0.3405138339920949,23,13
3SWZ-TOK,MSE,gradinput,65,0.3405138339920949,23,13
3SWZ-TOK,MSE,gradinput,70,0.35333333333333333,20,10
3SWZ-TOK,MSE,gradinput,75,0.35333333333333333,20,10
3SWZ-TOK,MSE,gradinput,80,0.4361111111111111,12,6
3SWZ-TOK,MSE,gradinput,85,0.3055555555555555,6,3
3SWZ-TOK,MSE,gradinput,90,0.25,4,2
3SWZ-TOK,MSE,gradinput,95,,0,0
3SWZ-TOK,MSE,ig,50,0.6476504172156347,23,13
3SWZ-TOK,MSE,ig,55,0.6476504172156347,23,13
3SWZ-TOK,MSE,ig,60,0.6476504172156347,23,13
3SWZ-TOK,MSE,ig,65,0.6476504172156347,23,13
3SWZ-TOK,MSE,ig,70,0.6247222222222223,20,10
3SWZ-TOK,MSE,ig,75,0.6247222222222223,20,10
3SWZ-TOK,MSE,ig,80,0.6916666666666668,12,6
3SWZ-TOK,MSE,ig,85,0.5833333333333334,6,3
3SWZ-TOK,MSE,ig,90,0.5,4,2
3SWZ-TOK,MSE,ig,95,,0,0
3SWZ-TOK,MSE,shap,50,0.5466073781291172,23,13
3SWZ-TOK,MSE,shap,55,0.5466073781291172,23,13
3SWZ-TOK,MSE,shap,60,0.5466073781291172,23,13
3SWZ-TOK,MSE,shap,65,0.5466073781291172,23,13
3SWZ-TOK,MSE,shap,70,0.56875,20,10
3SWZ-TOK,MSE,shap,75,0.56875,20,10
3SWZ-TOK,MSE,shap,80,0.5972222222222222,12,6
3SWZ-TOK,MSE,shap,85,0.5277777777777778,6,3
3SWZ-TOK,MSE,shap,90,0.375,4,2
3SWZ-TOK,MSE,shap,95,,0,0
3TJC-0TP,MSE,cam,50,0.24705882352941178,17,14
3TJC-0TP,MSE,cam,55,0.24705882352941178,17,14
3TJC-0TP,MSE,cam,60,0.3,14,11
3TJC-0TP,MSE,cam,65,0.275,8,7
3TJC-0TP,MSE,cam,70,0.31428571428571433,7,6
3TJC-0TP,MSE,cam,75,0.05,4,4
3TJC-0TP,MSE,cam,80,0.0,2,2
3TJC-0TP,MSE,cam,85,0.0,2,2
3TJC-0TP,MSE,cam,90,0.0,2,2
3TJC-0TP,MSE,cam,95,0.0,1,1
3TJC-0TP,MSE,diff,50,0.7744652406417113,17,14
3TJC-0TP,MSE,diff,55,0.7744652406417113,17,14
3TJC-0TP,MSE,diff,60,0.7541125541125542,14,11
3TJC-0TP,MSE,diff,65,0.8125,8,7
3TJC-0TP,MSE,diff,70,0.7857142857142857,7,6
3TJC-0TP,MSE,diff,75,1.0,4,4
3TJC-0TP,MSE,diff,80,1.0,2,2
3TJC-0TP,MSE,diff,85,1.0,2,2
3TJC-0TP,MSE,diff,90,1.0,2,2
3TJC-0TP,MSE,diff,95,1.0,1,1
3TJC-0TP,MSE,gradcam,50,0.3777406417112299,17,14
3TJC-0TP,MSE,gradcam,55,0.3777406417112299,17,14
3TJC-0TP,MSE,gradcam,60,0.3423160173160173,14,11
3TJC-0TP,MSE,gradcam,65,0.25416666666666665,8,7
3TJC-0TP,MSE,gradcam,70,0.24285714285714285,7,6
3TJC-0TP,MSE,gradcam,75,0.3,4,4
3TJC-0TP,MSE,gradcam,80,0.5,2,2
3TJC-0TP,MSE,gradcam,85,0.5,2,2
3TJC-0TP,MSE,gradcam,90,0.5,2,2
3TJC-0TP,MSE,gradcam,95,1.0,1,1
3TJC-0TP,MSE,gradinput,50,0.4782775231304644,17,14
3TJC-0TP,MSE,gradinput,55,0.4782775231304644,17,14
3TJC-0TP,MSE,gradinput,60,0.48761080189651623,14,11
3TJC-0TP,MSE,gradinput,65,0.5313492063492063,8,7
3TJC-0TP,MSE,gradinput,70,0.5755102040816327,7,6
3TJC-0TP,MSE,gradinput,75,0.4,4,4
3TJC-0TP,MSE,gradinput,80,0.5,2,2
3TJC-0TP,MSE,gradinput,85,0.5,2,2
3TJC-0TP,MSE,gradinput,90,0.5,2,2
3TJC-0TP,MSE,gradinput,95,1.0,1,1
3TJC-0TP,MSE,ig,50,0.6638114336643749,17,14
3TJC-0TP,MSE,ig,55,0.6638114336643749,17,14
3TJC-0TP,MSE,ig,60,0.633735312306741,14,11
3TJC-0TP,MSE,ig,65,0.6092261904761904,8,7
3TJC-0TP,MSE,ig,70,0.6010204081632653,7,6
3TJC-0TP,MSE,ig,75,0.65,4,4
3TJC-0TP,MSE,ig,80,0.5,2,2
3TJC-0TP,MSE,ig,85,0.5,2,2
3TJC-0TP,MSE,ig,90,0.5,2,2
3TJC-0TP,MSE,ig,95,0.0,1,1
3TJC-0TP,MSE,shap,50,0.5219675749087513,17,14
3TJC-0TP,MSE,shap,55,0.5219675749087513,17,14
3TJC-0TP,MSE,shap,60,0.5350082457225314,14,11
3TJC-0TP,MSE,shap,65,0.5249007936507936,8,7
3TJC-0TP,MSE,shap,70,0.5363945578231292,7,6
3TJC-0TP,MSE,shap,75,0.4833333333333333,4,4
3TJC-0TP,MSE,shap,80,0.6666666666666666,2,2
3TJC-0TP,MSE,shap,85,0.6666666666666666,2,2
3TJC-0TP,MSE,shap,90,0.6666666666666666,2,2
3TJC-0TP,MSE,shap,95,1.0,1,1
3TK5-D1Q,MSE,cam,50,0.5,26,13
3TK5-D1Q,MSE,cam,55,0.5,26,13
3TK5-D1Q,MSE,cam,60,0.5,22,11
3TK5-D1Q,MSE,cam,65,0.5,16,8
3TK5-D1Q,MSE,cam,70,0.5,6,3
3TK5-D1Q,MSE,cam,75,0.5,6,3
3TK5-D1Q,MSE,cam,80,0.5,6,3
3TK5-D1Q,MSE,cam,85,0.5,6,3
3TK5-D1Q,MSE,cam,90,0.5,4,2
3TK5-D1Q,MSE,cam,95,0.5,2,1
3TK5-D1Q,MSE,diff,50,0.383147941801788,26,13
3TK5-D1Q,MSE,diff,55,0.383147941801788,26,13
3TK5-D1Q,MSE,diff,60,0.3554627190990827,22,11
3TK5-D1Q,MSE,diff,65,0.3559659090909091,16,8
3TK5-D1Q,MSE,diff,70,0.2916666666666667,6,3
3TK5-D1Q,MSE,diff,75,0.2916666666666667,6,3
3TK5-D1Q,MSE,diff,80,0.2916666666666667,6,3
3TK5-D1Q,MSE,diff,85,0.2916666666666667,6,3
3TK5-D1Q,MSE,diff,90,0.25,4,2
3TK5-D1Q,MSE,diff,95,0.5,2,1
3TK5-D1Q,MSE,gradcam,50,0.46983577320115777,26,13
3TK5-D1Q,MSE,gradcam,55,0.46983577320115777,26,13
3TK5-D1Q,MSE,gradcam,60,0.46681348954076224,22,11
3TK5-D1Q,MSE,gradcam,65,0.46202651515151516,16,8
3TK5-D1Q,MSE,gradcam,70,0.4166666666666667,6,3
3TK5-D1Q,MSE,gradcam,75,0.4166666666666667,6,3
3TK5-D1Q,MSE,gradcam,80,0.4166666666666667,6,3
3TK5-D1Q,MSE,gradcam,85,0.4166666666666667,6,3
3TK5-D1Q,MSE,gradcam,90,0.375,4,2
3TK5-D1Q,MSE,gradcam,95,0.5,2,1
