target,loss,explainer,n_pairs,n_flipped,flip_rate
4Y73-XPY,MSE,gradcam,157,11,0.07006369426751592
4Y73-XPY,MSE,gradinput,157,12,0.07643312101910828
4Y73-XPY,MSE,ig,157,25,0.1592356687898089
4Y73-XPY,MSE,shap,157,39,0.2484076433121019
4YFF-4CV,MSE,cam,95,21,0.22105263157894736
4YFF-4CV,MSE,diff,95,10,0.10526315789473684
4YFF-4CV,MSE,gradcam,95,4,0.042105263157894736
4YFF-4CV,MSE,gradinput,95,4,0.042105263157894736
4YFF-4CV,MSE,ig,95,10,0.10526315789473684
4YFF-4CV,MSE,shap,95,17,0.17894736842105263
4YL0-4DZ,MSE,cam,32,5,0.15625
4YL0-4DZ,MSE,diff,32,2,0.0625
4YL0-4DZ,MSE,gradcam,32,2,0.0625
4YL0-4DZ,MSE,gradinput,32,0,0.0
4YL0-4DZ,MSE,ig,32,2,0.0625
4YL0-4DZ,MSE,shap,32,6,0.1875
4YPQ-4F1,MSE,cam,1053,306,0.2905982905982906
4YPQ-4F1,MSE,diff,1053,63,0.05982905982905983
4YPQ-4F1,MSE,gradcam,1053,112,0.1063627730294397
4YPQ-4F1,MSE,gradinput,1053,104,0.09876543209876543
4YPQ-4F1,MSE,ig,1053,92,0.08736942070275404
4YPQ-4F1,MSE,shap,1053,282,0.2678062678062678
4ZAU-YY3,MSE,cam,59,14,0.23728813559322035
4ZAU-YY3,MSE,diff,59,9,0.15254237288135594
4ZAU-YY3,MSE,gradcam,59,5,0.0847457627118644
4ZAU-YY3,MSE,gradinput,59,4,0.06779661016949153
4ZAU-YY3,MSE,ig,59,6,0.1016949152542373
4ZAU-YY3,MSE,shap,59,11,0.1864406779661017
4ZIM-4OK,MSE,cam,158,29,0.18354430379746836
4ZIM-4OK,MSE,diff,158,13,0.08227848101265822
4ZIM-4OK,MSE,gradcam,158,9,0.056962025316455694
4ZIM-4OK,MSE,gradinput,158,21,0.13291139240506328
4ZIM-4OK,MSE,ig,158,17,0.10759493670886076
4ZIM-4OK,MSE,shap,158,44,0.27848101265822783
4ZJW-4P1,MSE,cam,18,1,0.05555555555555555
4ZJW-4P1,MSE,diff,18,1,0.05555555555555555
4ZJW-4P1,MSE,gradcam,18,1,0.05555555555555555
4ZJW-4P1,MSE,gradinput,18,0,0.0
4ZJW-4P1,MSE,ig,18,1,0.05555555555555555
4ZJW-4P1,MSE,shap,18,2,0.1111111111111111
4ZZI-1NS,MSE,cam,28,9,0.32142857142857145
4ZZI-1NS,MSE,diff,28,9,0.32142857142857145
4ZZI-1NS,MSE,gradcam,28,7,0.25
4ZZI-1NS,MSE,gradinput,28,4,0.14285714285714285
4ZZI-1NS,MSE,ig,28,2,0.07142857142857142
4ZZI-1NS,MSE,shap,28,12,0.42857142857142855
5A09-JJD,MSE,cam,4806,1166,0.2426133999167707
5A09-JJD,MSE,diff,4806,320,0.06658343736995423
5A09-JJD,MSE,gradcam,4806,936,0.1947565543071161
5A09-JJD,MSE,gradinput,4806,726,0.15106117353308365
5A09-JJD,MSE,ig,4806,477,0.09925093632958802
5A09-JJD,MSE,shap,4806,1310,0.2725759467332501
5AM3-AUB,MSE,cam,22,2,0.09090909090909091
5AM3-AUB,MSE,diff,22,0,0.0
5AM3-AUB,MSE,gradcam,22,0,0.0
5AM3-AUB,MSE,gradinput,22,2,0.09090909090909091
5AM3-AUB,MSE,ig,22,1,0.045454545454545456
5AM3-AUB,MSE,shap,22,5,0.22727272727272727
5AXP-4LK,MSE,cam,18,9,0.5
5AXP-4LK,MSE,diff,18,0,0.0
5AXP-4LK,MSE,gradcam,18,2,0.1111111111111111
5AXP-4LK,MSE,gradinput,18,0,0.0
5AXP-4LK,MSE,ig,18,10,0.5555555555555556
5AXP-4LK,MSE,shap,18,3,0.16666666666666666
5CF4-50Y,MSE,cam,32,5,0.15625
5CF4-50Y,MSE,diff,32,2,0.0625
5CF4-50Y,MSE,gradcam,32,2,0.0625
5CF4-50Y,MSE,gradinput,32,4,0.125
5CF4-50Y,MSE,ig,32,0,0.0
5CF4-50Y,MSE,shap,32,10,0.3125
5D1J-56H,MSE,cam,129,26,0.20155038759689922
5D1J-56H,MSE,diff,129,7,0.05426356589147287
5D1J-56H,MSE,gradcam,129,12,0.09302325581395349
5D1J-56H,MSE,gradinput,129,10,0.07751937984496124
5D1J-56H,MSE,ig,129,13,0.10077519379844961
5D1J-56H,MSE,shap,129,37,0.2868217054263566
5DXU-5H5,MSE,cam,139,21,0.1510791366906475
5DXU-5H5,MSE,diff,139,20,0.14388489208633093
5DXU-5H5,MSE,gradcam,139,14,0.10071942446043165
5DXU-5H5,MSE,gradinput,139,5,0.03597122302158273
5DXU-5H5,MSE,ig,139,12,0.08633093525179857
5DXU-5H5,MSE,shap,139,43,0.30935251798561153
5E1E-5JG,MSE,cam,21,2,0.09523809523809523
5E1E-5JG,MSE,diff,21,0,0.0
5E1E-5JG,MSE,gradcam,21,1,0.047619047619047616
5E1E-5JG,MSE,gradinput,21,0,0.0
5E1E-5JG,MSE,ig,21,0,0.0
5E1E-5JG,MSE,shap,21,3,0.14285714285714285
5EDH-5MF,MSE,cam,697,127,0.18220946915351507
5EDH-5MF,MSE,diff,697,29,0.04160688665710186
5EDH-5MF,MSE,gradcam,697,60,0.08608321377331421
5EDH-5MF,MSE,gradinput,697,57,0.08177905308464849
5EDH-5MF,MSE,ig,697,71,0.10186513629842181
5EDH-5MF,MSE,shap,697,139,0.1994261119081779
5EK2-5PJ,MSE,cam,13,4,0.3076923076923077
5EK2-5PJ,MSE,diff,13,4,0.3076923076923077
5EK2-5PJ,MSE,gradcam,13,6,0.46153846153846156
5EK2-5PJ,MSE,gradinput,13,6,0.46153846153846156
5EK2-5PJ,MSE,ig,13,2,0.15384615384615385
5EK2-5PJ,MSE,shap,13,4,0.3076923076923077
5EOL-5QO,MSE,cam,4936,817,0.1655186385737439
5EOL-5QO,MSE,diff,4936,362,0.0733387358184765
5EOL-5QO,MSE,gradcam,4936,565,0.11446515397082659
5EOL-5QO,MSE,gradinput,4936,490,0.09927066450567261
5EOL-5QO,MSE,ig,4936,607,0.12297406807131281
5EOL-5QO,MSE,shap,4936,1130,0.22893030794165317
5FTO-YMX,MSE,cam,15,1,0.06666666666666667
5FTO-YMX,MSE,diff,15,2,0.13333333333333333
5FTO-YMX,MSE,gradcam,15,1,0.06666666666666667
5FTO-YMX,MSE,gradinput,15,2,0.13333333333333333
5FTO-YMX,MSE,ig,15,0,0.0
5FTO-YMX,MSE,shap,15,2,0.13333333333333333
5HDU-60W,MSE,cam,33,9,0.2727272727272727
5HDU-60W,MSE,diff,33,1,0.030303030303030304
5HDU-60W,MSE,gradcam,33,3,0.09090909090909091
5HDU-60W,MSE,gradinput,33,0,0.0
5HDU-60W,MSE,ig,33,2,0.06060606060606061
5HDU-60W,MSE,shap,33,8,0.24242424242424243
5IIS-6CB,MSE,cam,60,11,0.18333333333333332
5IIS-6CB,MSE,diff,60,1,0.016666666666666666
5IIS-6CB,MSE,gradcam,60,2,0.03333333333333333
5IIS-6CB,MSE,gradinput,60,2,0.03333333333333333
5IIS-6CB,MSE,ig,60,2,0.03333333333333333
5IIS-6CB,MSE,shap,60,8,0.13333333333333333
830C-RS1,MSE,cam,31,1,0.03225806451612903
830C-RS1,MSE,diff,31,0,0.0
830C-RS1,MSE,gradcam,31,7,0.22580645161290322
830C-RS1,MSE,gradinput,31,6,0.1935483870967742
830C-RS1,MSE,ig,31,7,0.22580645161290322
830C-RS1,MSE,shap,31,7,0.22580645161290322
966C-RS2,MSE,cam,54,24,0.4444444444444444
966C-RS2,MSE,diff,54,6,0.1111111111111111
966C-RS2,MSE,gradcam,54,10,0.18518518518518517
966C-RS2,MSE,gradinput,54,8,0.14814814814814814
966C-RS2,MSE,ig,54,3,0.05555555555555555
966C-RS2,MSE,shap,54,14,0.25925925925925924
